,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,song_name,cluster
6062,0.498,0.515,11,-11.985,0,0.0395,0.0936,0.0,0.1,0.616,127.761,Alice Cooper,No More Mr. Nice Guy,4
6063,0.618,0.413,4,-14.164,0,0.0302,0.249,0.0517,0.131,0.531,97.84,Alice Cooper,I'm Eighteen,4
6064,0.466,0.339,10,-13.081,1,0.0369,0.305,0.000524,0.202,0.323,113.687,Alice Cooper,I'm Always Chasing Rainbows,2
6065,0.531,0.917,0,-8.033,1,0.0554,0.00362,0.000347,0.239,0.393,101.829,Alice Cooper,Feed My Frankenstein,0
6066,0.239,0.798,5,-13.952,1,0.0671,0.000485,0.376,0.141,0.292,141.228,Alice Cooper,Under My Wheels,0
6067,0.292,0.745,5,-9.138,1,0.0463,0.0506,0.125,0.675,0.347,134.077,Alice Cooper,School’s Out,5
6068,0.331,0.484,7,-8.548,1,0.0309,0.559,0.0228,0.243,0.172,148.168,Alice Cooper,Only Women Bleed,2
6069,0.613,0.317,10,-16.102,0,0.0293,0.369,0.000288,0.0775,0.473,113.124,Alice Cooper,You and Me,2
6070,0.438,0.717,11,-13.226,0,0.05,0.305,0.00122,0.07,0.593,112.408,Alice Cooper,Welcome to My Nightmare,4
6071,0.47,0.939,7,-7.782,0,0.0599,0.00511,0.00102,0.51,0.3,129.896,Alice Cooper,Hey Stoopid,5
6072,0.785,0.522,9,-12.669,0,0.0324,0.163,0.0,0.174,0.949,119.883,Alice Cooper,He's Back (The Man Behind The Mask),4
6073,0.468,0.663,9,-11.714,0,0.0634,0.00739,0.0352,0.124,0.714,90.714,Alice Cooper,Billion Dollar Babies,4
6074,0.553,0.284,0,-15.602,1,0.0317,0.45,3.48e-06,0.114,0.374,136.112,Alice Cooper,I Never Cry,2
6075,0.479,0.979,10,-5.077,0,0.107,0.0207,0.0,0.722,0.292,124.764,Alice Cooper,House of Fire,5
6076,0.252,0.971,10,-5.597,0,0.1,0.00295,5.04e-05,0.528,0.305,137.497,Alice Cooper,Bed of Nails,5
6077,0.437,0.353,4,-15.153,0,0.0295,0.326,0.00453,0.166,0.354,88.304,Alice Cooper,Ballad of Dwight Fry,2
6078,0.532,0.434,2,-15.45,1,0.0543,0.113,0.00151,0.076,0.554,117.6,Alice Cooper,Be My Lover,2
6079,0.62,0.955,9,-1.742,1,0.0753,0.00123,0.0604,0.116,0.799,131.941,Alice Cooper,Big Boots,1
6080,0.413,0.975,0,-4.597,0,0.1,0.0203,0.00113,0.492,0.387,134.474,Alice Cooper,Spark in the Dark,5
6081,0.243,0.935,10,-4.104,1,0.0757,0.14,4.79e-05,0.116,0.153,143.489,Alice Cooper,Hell Is Living Without You,0
6082,0.374,0.663,11,-13.454,1,0.117,0.00559,0.00976,0.357,0.519,166.112,Alice Cooper,Go to Hell,0
6083,0.479,0.953,1,-2.706,1,0.109,0.00249,0.0,0.0971,0.31,75.996,Alice Cooper,Welcome To The Show,0
6084,0.647,0.447,2,-14.229,1,0.045,0.183,0.0452,0.0958,0.792,113.257,Alice Cooper,Is It My Body,1
6085,0.521,0.86,7,-2.782,1,0.0676,0.000672,0.000441,0.352,0.492,128.002,Alice Cooper,I'm Alice,0
6086,0.544,0.336,5,-14.413,1,0.038,0.458,3.48e-06,0.133,0.298,136.516,Alice Cooper,How You Gonna See Me Now,2
6087,0.542,0.955,10,-2.682,0,0.0566,0.000411,0.0,0.0724,0.72,120.012,Alice Cooper,Dead Don't Dance,4
6088,0.245,0.865,9,-7.159,1,0.172,0.0112,0.0109,0.334,0.547,181.075,Alice Cooper,The Black Widow,0
6089,0.282,0.979,11,-2.807,0,0.12,0.0307,8.62e-05,0.365,0.321,155.38,Alice Cooper,Keepin' Halloween Alive,0
6090,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,Tina Turner,What's Love Got to Do with It,1
6091,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,Tina Turner,The Best - Edit,1
6092,0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,Tina Turner,River Deep - Mountain High,2
6093,0.793,0.581,0,-8.057,1,0.0785,0.0707,0.000448,0.27,0.801,74.991,UB40,Rebel Love,1
6094,0.8,0.544,9,-7.739,0,0.0479,0.0025,0.000192,0.0811,0.76,150.115,UB40,Bring Me Your Cup - Edit,4
6095,0.79,0.259,7,-16.079,1,0.0676,0.00416,0.00813,0.0941,0.816,75.554,UB40,Cherry Oh Baby,1
6096,0.785,0.371,2,-15.289,1,0.0824,0.208,0.00045,0.0448,0.927,82.913,UB40,Homely Girl,1
6097,0.817,0.561,2,-13.311,1,0.0539,0.00204,0.00879,0.0421,0.904,99.02,UB40,Groovin' (Out On Life),1
6098,0.819,0.445,9,-12.421,0,0.0491,0.00236,0.0008,0.0849,0.792,150.127,UB40,Bring Me Your Cup,4
6099,0.842,0.309,8,-16.818,1,0.0598,0.265,0.000673,0.135,0.814,75.586,UB40,Please Don't Make Me Cry,1
6100,0.729,0.545,9,-12.264,1,0.0633,0.0241,0.119,0.0609,0.826,90.911,UB40,Rat In Mi Kitchen,1
6101,0.787,0.33,4,-14.013,1,0.0537,0.0814,0.0457,0.0662,0.967,79.917,UB40,Tears From My Eyes,1
6102,0.868,0.532,7,-13.47,1,0.0848,0.00553,0.784,0.195,0.964,131.499,UB40,Food For Thought,6
6103,0.789,0.444,10,-13.998,0,0.042,0.0929,0.000551,0.156,0.968,96.893,UB40,Where Did I Go Wrong,4
6104,0.593,0.56,1,-12.834,1,0.0376,0.0875,0.132,0.0742,0.541,88.001,UB40,Many Rivers To Cross,1
6105,0.777,0.322,2,-17.401,1,0.0523,0.0179,0.0516,0.0786,0.94,146.619,UB40,Sweet Sensation,1
6106,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,Journey,Separate Ways (Worlds Apart),0
6107,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,Journey,Any Way You Want It,0
6108,0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,Journey,Faithfully,0
6109,0.193,0.498,7,-9.901,1,0.0381,0.107,0.00711,0.332,0.344,205.422,Journey,Lights,0
6110,0.442,0.745,2,-8.623,0,0.0741,0.084,2.18e-05,0.136,0.368,105.184,Journey,Wheel in the Sky,4
6111,0.405,0.21,2,-13.214,1,0.0279,0.584,0.0,0.139,0.174,100.577,Journey,Open Arms,2
6112,0.403,0.644,2,-8.608,1,0.0439,0.0991,0.000179,0.231,0.714,211.27,Journey,"Lovin', Touchin', Squeezin'",0
6113,0.488,0.871,7,-9.447,1,0.0781,0.00472,0.000776,0.676,0.518,118.986,Journey,Stone in Love,5
6114,0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,Journey,Who's Crying Now,4
6115,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,Journey,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,0
6116,0.336,0.837,7,-6.199,1,0.0399,0.0131,0.0,0.311,0.486,72.479,Journey,Only the Young,0
6117,0.302,0.602,5,-9.122,1,0.0374,0.227,0.00355,0.171,0.365,145.995,Journey,Feeling That Way,0
6118,0.253,0.701,9,-10.156,1,0.0432,0.00126,6.48e-05,0.266,0.614,144.993,Journey,Anytime,0
6119,0.48,0.739,4,-5.696,0,0.0373,0.0923,0.0,0.239,0.25,124.89,Journey,Send Her My Love,4
6120,0.586,0.74,2,-6.836,1,0.0269,0.115,4.03e-05,0.0702,0.532,97.362,Journey,I'll Be Alright Without You,1
6121,0.514,0.514,1,-5.82,1,0.0275,0.253,0.0,0.258,0.218,132.145,Journey,When You Love a Woman,0
6122,0.35,0.986,0,-2.682,1,0.067,0.0247,6.61e-06,0.315,0.357,148.937,Journey,Be Good to Yourself,0
6123,0.517,0.922,9,-2.341,0,0.078,0.0556,4.15e-06,0.358,0.448,126.028,Journey,Girl Can't Help It,4
6124,0.504,0.935,0,-3.316,1,0.0382,0.248,0.0,0.284,0.75,128.393,Journey,Ask the Lonely,0
6125,0.346,0.538,0,-9.956,1,0.0322,0.249,0.0,0.145,0.301,131.993,Journey,Still They Ride,0
6126,0.455,0.89,4,-8.697,1,0.0441,0.0109,1.47e-05,0.98,0.527,124.797,Journey,"Don't Stop Believin' - Live at The Summit, Houston, Texas, November 6, 1981",5
6127,0.434,0.762,2,-7.352,1,0.0493,0.0282,2.45e-05,0.118,0.0729,129.957,Journey,Separate Ways (Worlds Apart) - Steve Perry & Bryce Miller Extended Remix,0
6128,0.422,0.746,2,-7.65,1,0.0453,0.0996,0.0,0.0931,0.471,101.343,Journey,Just the Same Way,0
6129,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,The Pointer Sisters,I'm So Excited,4
6130,0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,The Pointer Sisters,Slow Hand,1
6131,0.846,0.826,10,-7.909,0,0.098,0.0867,0.0,0.12,0.813,134.454,The Pointer Sisters,Jump (Original Mix),4
6132,0.871,0.736,0,-7.896,0,0.0675,0.22,0.000725,0.0894,0.967,115.149,The Pointer Sisters,He's so Shy,4
6133,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,The Pointer Sisters,Jump (For My Love),5
6134,0.803,0.656,5,-7.53,1,0.0556,0.0934,0.0,0.324,0.926,110.544,The Pointer Sisters,Automatic,1
6135,0.752,0.839,9,-6.879,1,0.0503,0.0236,0.0,0.263,0.864,104.794,The Pointer Sisters,Neutron Dance,1
6136,0.719,0.538,4,-7.198,1,0.031,0.384,0.0,0.154,0.888,107.278,The Pointer Sisters,Nothin' But a Heartache,1
6137,0.583,0.645,7,-12.249,0,0.0388,0.077,0.0226,0.096,0.849,182.779,The Pointer Sisters,"I'm So Excited - 12"" Remix",4
6138,0.71,0.917,4,-5.275,0,0.0909,0.0799,1.95e-06,0.18,0.944,109.641,The Pointer Sisters,Dare Me,4
6139,0.776,0.669,5,-8.811,1,0.0662,0.0236,1.83e-05,0.0863,0.915,111.116,The Pointer Sisters,"Automatic - 12"" Special Remix",1
6140,0.745,0.544,7,-14.06,1,0.21,0.0239,0.000524,0.0901,0.84,88.383,The Pointer Sisters,Yes We Can Can,1
6141,0.852,0.799,10,-9.03,0,0.0578,0.0303,5.44e-05,0.169,0.918,134.758,The Pointer Sisters,Jump (For My Love) - Single Remix,4
6142,0.808,0.618,5,-8.751,1,0.0542,0.0986,0.0,0.501,0.929,110.501,The Pointer Sisters,Automatic - Single Version,1
6143,0.827,0.553,5,-10.84,1,0.0553,0.128,0.0,0.0736,0.918,110.605,The Pointer Sisters,Automatic (Album Version),1
6144,0.593,0.724,7,-8.825,0,0.0395,0.112,0.00168,0.113,0.92,182.32,The Pointer Sisters,I'm So Excited - Single Remix,4
6145,0.442,0.543,8,-6.386,1,0.0273,0.732,0.000147,0.117,0.644,129.053,The Pointer Sisters,Fairytale,2
6146,0.477,0.901,0,-7.674,0,0.209,0.649,0.0,0.331,0.817,79.889,The Pointer Sisters,Pinball Number Count,4
6147,0.698,0.961,5,-5.4,1,0.0457,0.031,1.11e-06,0.438,0.804,107.035,The Pointer Sisters,Be There,1
6148,0.666,0.803,11,-4.636,0,0.0288,0.126,0.000176,0.609,0.75,130.443,The Pointer Sisters,Should I Do It,5
6149,0.55,0.739,2,-9.742,0,0.0469,0.127,0.000156,0.51,0.918,83.456,The Pointer Sisters,Don't It Drive You Crazy,5
6150,0.807,0.617,5,-9.807,1,0.0712,0.0646,0.00019,0.0559,0.896,111.142,The Pointer Sisters,"Automatic - (12"" ExtendedMix) - 12"" Special Remix",1
6151,0.484,0.915,1,-7.582,1,0.166,0.302,0.00184,0.585,0.861,91.049,The Pointer Sisters,How Long (Betcha' Got A Chick On The Side),5
6152,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",1
6153,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,Roxette,The Look,1
6154,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,Roxette,Listen To Your Heart,4
6155,0.609,0.668,0,-5.738,1,0.026,0.195,0.0,0.219,0.319,105.419,Roxette,Fading Like A Flower (Every Time You Leave),1
6156,0.42,0.574,4,-5.149,1,0.0292,0.238,0.000115,0.127,0.218,170.549,Roxette,Spending My Time,0
6157,0.631,0.77,2,-5.315,1,0.0267,0.0457,0.0,0.481,0.734,102.348,Roxette,Joyride,5
6158,0.651,0.74,2,-6.244,1,0.0272,0.0862,0.0,0.142,0.615,102.233,Roxette,Joyride - Single Version,1
6159,0.686,0.881,11,-4.945,0,0.0611,0.204,0.00217,0.0691,0.236,123.95,Roxette,Listen To Your Heart (Alle Farben Remix),4
6160,0.619,0.72,0,-6.584,1,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,Roxette,How Do You Do!,1
6161,0.802,0.82,11,-5.829,0,0.0542,0.12,0.031,0.167,0.329,123.985,Roxette,Listen To Your Heart (Alle Farben Remix) - Extended Version,4
6162,0.744,0.67,5,-5.305,1,0.0298,0.0831,0.0,0.184,0.856,119.706,Roxette,Dressed For Success,1
6163,0.553,0.658,1,-5.862,1,0.0273,0.121,0.000244,0.0969,0.444,134.004,Roxette,Vulnerable,0
6164,0.701,0.901,5,-4.34,1,0.046,0.018,1.08e-06,0.0665,0.908,121.022,Roxette,Fading Like A Flower,1
6165,0.542,0.613,4,-5.724,1,0.025,0.0808,0.0,0.126,0.267,92.035,Roxette,Almost Unreal,0
6166,0.517,0.861,0,-5.319,1,0.0341,0.00404,0.000362,0.126,0.49,79.978,Roxette,Wish I Could Fly,1
6167,0.443,0.452,11,-6.296,1,0.028,0.03,0.000132,0.0844,0.147,142.123,Roxette,Crash! Boom! Bang!,0
6168,0.507,0.847,6,-3.806,1,0.036,0.00963,0.0,0.146,0.564,135.232,Roxette,Sleeping In My Car,0
6169,0.61,0.649,1,-6.688,1,0.0352,0.0717,2.69e-06,0.0549,0.708,141.643,Roxette,Milk and Toast and Honey,1
6170,0.58,0.483,5,-10.794,1,0.0261,0.117,3.16e-06,0.0643,0.644,159.24,Roxette,No Se Si Es Amor (It Must Have Been Love),1
6171,0.395,0.508,10,-4.66,1,0.0274,0.106,2.77e-06,0.287,0.202,143.45,Roxette,Anyone,0
6172,0.584,0.814,2,-6.881,1,0.0366,0.000772,0.000739,0.241,0.356,117.974,Roxette,The Rox Medley - A Remix Medley,0
6173,0.57,0.555,5,-8.706,1,0.0257,0.186,1.6e-06,0.314,0.662,80.066,Roxette,It Must Have Been Love (Christmas for the Broken Hearted),1
6174,0.759,0.715,0,-6.997,0,0.0546,0.0101,0.000171,0.306,0.749,127.001,Roxette,The Craziest Thing (Lost Boy Remix) - Official Song European Table Tennis Championship 2023,4
6175,0.546,0.85,6,-4.315,1,0.0322,0.0123,0.0,0.193,0.584,135.162,Roxette,Sleeping in My Car - Single Version,0
6176,0.425,0.455,4,-9.682,1,0.0256,0.0618,0.0,0.214,0.248,170.457,Roxette,Un día sin tí (Spending My Time),0
6177,0.507,0.481,4,-8.143,1,0.0269,0.122,0.0231,0.44,0.0737,114.242,Roxette,Queen Of Rain,5
6178,0.539,0.69,1,-9.019,0,0.0332,0.083,0.0,0.0847,0.553,120.983,George Harrison,My Sweet Lord - 2014 Remaster,4
6179,0.759,0.85,4,-7.156,1,0.0418,0.456,1.72e-06,0.488,0.963,149.211,George Harrison,Got My Mind Set On You,5
6180,0.471,0.84,4,-5.929,1,0.0319,0.00651,0.000249,0.315,0.892,131.353,George Harrison,What Is Life - 2014 Remaster,0
6181,0.385,0.57,5,-11.674,1,0.0464,0.492,0.013,0.13,0.637,80.971,George Harrison,Give Me Love (Give Me Peace on Earth),2
6182,0.606,0.749,7,-7.014,1,0.0316,0.236,0.00728,0.0981,0.855,116.105,George Harrison,If Not for You - 2014 Remaster,1
6183,0.553,0.342,7,-11.288,1,0.0263,0.745,0.00505,0.103,0.235,139.515,George Harrison,I'd Have You Anytime - 2014 Remaster,2
6184,0.505,0.562,9,-8.377,1,0.0299,0.444,0.0015,0.105,0.431,122.446,George Harrison,All Things Must Pass - 2014 Remaster,2
6185,0.405,0.45,1,-9.73,1,0.0249,0.463,0.00514,0.116,0.201,71.215,George Harrison,I Live for You - 2014 Remaster,2
6186,0.539,0.636,2,-8.0,1,0.0275,0.0287,0.00637,0.104,0.816,136.691,George Harrison,Run of the Mill - 2014 Remaster,1
6187,0.362,0.893,9,-5.949,1,0.0338,0.00153,0.152,0.272,0.598,96.46,George Harrison,Wah-Wah - 2014 Remaster,0
6188,0.264,0.646,7,-7.745,1,0.0271,0.00196,0.115,0.0637,0.281,146.995,George Harrison,Isn't It a Pity - 2014 Remaster,0
6189,0.512,0.479,2,-5.707,1,0.0248,0.145,0.0,0.173,0.469,94.018,Nena,¿Cómo Pagarte?,1
6190,0.505,0.395,0,-9.588,1,0.0298,0.43,0.0,0.122,0.799,143.926,Nena,En Tu Día Madrecita,1
6191,0.647,0.588,4,-8.424,1,0.049,0.0918,5.17e-06,0.657,0.6,96.661,Nena,99 Luftballons - Single Version,5
6192,0.629,0.331,7,-10.118,1,0.0372,0.583,0.0,0.219,0.833,120.724,Nena,El León De Juda,2
6193,0.578,0.654,1,-12.421,0,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,The Outfield,Your Love,4
6194,0.624,0.531,4,-13.23,1,0.0408,0.0403,1.21e-06,0.0914,0.743,128.08,The Outfield,All the Love in the World,1
6195,0.683,0.671,2,-3.838,1,0.0365,0.137,0.0,0.134,0.665,131.959,The Outfield,The Outfield,1
6196,0.687,0.583,6,-13.437,1,0.0725,0.0861,0.0,0.0758,0.62,122.947,The Outfield,Talk To Me,1
6197,0.618,0.79,3,-8.802,1,0.0308,0.0564,0.238,0.253,0.688,121.114,The Outfield,Voices Of Babylon,1
6198,0.317,0.394,11,-14.002,1,0.0298,0.248,0.000282,0.127,0.18,96.337,The Outfield,Everytime You Cry,2
6199,0.618,0.747,11,-6.39,0,0.0294,0.00712,0.00162,0.135,0.261,131.972,The Outfield,The Outfield - The Midnight Remix,4
6200,0.593,0.67,4,-11.96,1,0.034,0.0119,4.52e-05,0.0649,0.547,120.102,The Outfield,Winning It All,1
6201,0.605,0.823,2,-10.363,1,0.04,0.0131,2.5e-05,0.288,0.708,122.116,The Outfield,My Paradise,1
6202,0.601,0.714,4,-7.848,1,0.0392,0.0212,0.0,0.0881,0.645,128.21,The Outfield,All The Love In The World,1
6203,0.579,0.623,9,-14.077,1,0.038,0.0426,0.000102,0.219,0.533,134.661,The Outfield,61 Seconds,1
6204,0.443,0.703,9,-12.839,1,0.0714,0.0375,0.0,0.0643,0.595,122.948,The Outfield,I Don't Need Her,0
6205,0.288,0.409,4,-12.858,1,0.0299,0.216,0.000173,0.147,0.258,132.984,The Outfield,Alone With You,2
6206,0.354,0.162,5,-16.696,1,0.0317,0.651,0.124,0.0816,0.0842,96.068,The Outfield,Nervous Alibi,2
6207,0.338,0.674,2,-12.991,0,0.064,0.0574,0.0,0.103,0.211,135.03,The Outfield,Taking My Chances,0
6208,0.394,0.713,4,-14.801,1,0.0951,0.0976,0.000284,0.226,0.364,135.76,The Outfield,Mystery Man,0
6209,0.58,0.693,7,-12.706,1,0.0539,0.185,2.33e-05,0.428,0.803,120.745,The Outfield,Bangin' On My Heart,1
6210,0.6,0.622,11,-12.903,1,0.0317,0.0334,0.0,0.045,0.73,125.975,The Outfield,The Night Ain't Over,1
6211,0.675,0.61,9,-12.398,1,0.0355,0.152,0.00135,0.124,0.821,120.98,The Outfield,Closer To Me,1
6212,0.609,0.426,7,-13.013,1,0.027,0.0569,0.00566,0.737,0.443,109.052,The Outfield,Tonight You're Mine,5
6213,0.799,0.649,2,-6.579,1,0.0401,0.00423,0.0146,0.0774,0.793,121.999,The Outfield,The Outfield - Roosevelt Remix,1
6214,0.547,0.401,0,-13.28,1,0.0243,0.124,2.1e-05,0.0834,0.445,94.99,The Outfield,Shelter Me,2
6215,0.599,0.765,5,-11.628,1,0.0408,0.0927,0.00143,0.291,0.715,114.484,The Outfield,Part Of Your Life,1
6216,0.504,0.672,3,-12.942,0,0.0432,0.0314,0.000328,0.236,0.288,124.042,The Outfield,Playground,4
6217,0.629,0.374,5,-14.189,1,0.0256,0.509,1.36e-06,0.0694,0.437,101.952,The Outfield,The Way It Should Be,2
6218,0.474,0.654,2,-12.294,0,0.0419,0.147,7.06e-06,0.125,0.458,114.752,The Outfield,Somewhere In America,4
6219,0.639,0.719,7,-8.626,1,0.0304,0.222,0.0,0.116,0.566,119.953,The Outfield,Burning Blue,1
6220,0.603,0.652,4,-13.12,1,0.0385,0.0616,0.00327,0.0824,0.666,121.943,The Outfield,Young Love,1
6221,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,REO Speedwagon,Keep on Loving You,0
6222,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,REO Speedwagon,Take It On the Run,0
6223,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,REO Speedwagon,Can't Fight This Feeling,0
6224,0.463,0.629,2,-7.075,1,0.0269,0.0524,0.0,0.176,0.459,81.797,REO Speedwagon,Time for Me to Fly,1
6225,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,REO Speedwagon,Roll with the Changes,0
6226,0.497,0.961,7,-5.774,1,0.0691,0.246,0.00125,0.129,0.675,105.593,REO Speedwagon,Don't Let Him Go,1
6227,0.581,0.906,1,-5.573,0,0.0418,0.0325,5.93e-05,0.133,0.813,147.594,REO Speedwagon,Keep Pushin',4
6228,0.557,0.798,9,-5.843,0,0.0277,0.0158,2.47e-05,0.547,0.612,134.805,REO Speedwagon,Ridin' the Storm Out,5
6229,0.623,0.38,11,-15.221,1,0.0309,0.0476,0.0,0.3,0.46,144.882,REO Speedwagon,In My Dreams,2
6230,0.641,0.894,7,-5.108,1,0.0284,0.273,0.0,0.409,0.926,131.079,REO Speedwagon,In Your Letter,1
6231,0.412,0.746,7,-6.904,1,0.0362,0.0575,0.0,0.0791,0.482,77.76,REO Speedwagon,Take It on the Run,1
6232,0.488,0.805,5,-5.952,1,0.0306,0.0414,0.0,0.482,0.513,152.066,REO Speedwagon,Joy to the World,0
6233,0.274,0.618,4,-6.061,0,0.0317,0.108,0.0,0.201,0.406,67.327,REO Speedwagon,I'll Be Home for Christmas,4
6234,0.509,0.481,2,-9.14,1,0.0267,0.241,0.0,0.0876,0.288,72.121,REO Speedwagon,Here with Me,2
6235,0.677,0.783,5,-7.954,1,0.0259,0.159,0.00414,0.123,0.797,121.849,REO Speedwagon,I Don't Want to Lose You,1
6236,0.515,0.858,7,-5.071,1,0.0391,0.226,0.000218,0.394,0.722,135.066,REO Speedwagon,Tough Guys,0
6237,0.504,0.851,9,-9.626,1,0.0278,0.00635,0.00198,0.314,0.961,156.769,REO Speedwagon,Live Every Moment,0
6238,0.408,0.579,5,-10.277,1,0.026,0.0561,0.000149,0.0712,0.397,76.051,REO Speedwagon,One Lonely Night,1
6239,0.363,0.763,4,-8.088,0,0.0385,0.00136,0.000177,0.0884,0.596,91.846,REO Speedwagon,Golden Country,4
6240,0.623,0.804,11,-10.305,0,0.0276,0.0746,3.02e-06,0.0929,0.679,132.087,REO Speedwagon,That Ain't Love,4
6241,0.445,0.818,0,-9.797,1,0.0406,0.15,0.00509,0.313,0.777,104.531,REO Speedwagon,Keep the Fire Burnin',1
6242,0.452,0.817,8,-7.743,1,0.0593,0.000157,2.27e-05,0.221,0.412,126.04,REO Speedwagon,Back on the Road Again,0
6243,0.434,0.594,2,-7.918,1,0.028,0.0666,0.0,0.166,0.458,163.259,REO Speedwagon,Time for Me To Fly,0
6244,0.459,0.926,2,-9.66,1,0.0495,0.00276,0.668,0.279,0.882,150.101,REO Speedwagon,I Do' Wanna Know,6
6245,0.551,0.875,2,-5.099,1,0.0338,0.117,0.0,0.577,0.912,137.929,REO Speedwagon,Out Of Season,5
6246,0.321,0.949,7,-8.274,1,0.0715,0.337,0.00072,0.719,0.363,141.753,REO Speedwagon,Ridin' the Storm Out - Live,5
6247,0.317,0.902,7,-11.287,1,0.0567,0.0263,0.0081,0.679,0.383,141.653,REO Speedwagon,Ridin' the Storm Out - Live on U.S. Tour - 1976,5
6248,0.386,0.685,2,-6.503,1,0.0276,0.0228,0.0,0.149,0.686,76.384,REO Speedwagon,Blazin' Your Own Trail Again,1
6249,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,UB40,Red Red Wine,1
6250,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,UB40,(I Can't Help) Falling In Love With You,1
6251,0.865,0.414,5,-13.256,0,0.168,0.225,0.00159,0.0425,0.937,80.852,UB40,The Way You Do The Things You Do,4
6252,0.956,0.254,8,-13.264,1,0.0551,0.156,0.0362,0.0362,0.8,102.071,UB40,Kingston Town,1
6253,0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,UB40,I Got You Babe,1
6254,0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,UB40,Here I Am (Come And Take Me),4
6255,0.755,0.593,10,-6.626,1,0.0471,0.114,0.00761,0.0618,0.954,143.936,UB40,Breakfast In Bed,1
6256,0.842,0.592,7,-6.875,1,0.025,0.0399,0.00209,0.104,0.928,100.754,UB40,Don't Break My Heart,1
6257,0.661,0.863,1,-7.452,0,0.0303,0.00655,6.12e-05,0.152,0.76,134.009,Dead Or Alive,You Spin Me Round (Like a Record) [2009 Version],4
6258,0.629,0.924,3,-11.597,0,0.0426,0.0669,0.000185,0.0977,0.734,118.44,Dead Or Alive,Hooked On Love,4
6259,0.604,0.771,7,-9.142,1,0.0486,0.0638,0.0165,0.687,0.881,126.089,Dead Or Alive,My Heart Goes Bang (Get Me to the Doctor) - Rip It Up Version,5
6260,0.687,0.873,9,-8.736,0,0.0663,0.288,0.558,0.627,0.627,127.765,Dead Or Alive,Misty Circles,5
6261,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,Duran Duran,Hungry Like the Wolf - 2009 Remaster,1
6262,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,Duran Duran,Ordinary World,4
6263,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.931,Duran Duran,Come Undone,0
6264,0.609,0.967,10,-3.139,1,0.0434,0.308,0.0,0.0915,0.97,109.589,Duran Duran,El Enamorado,1
6265,0.793,0.537,0,-7.123,0,0.0338,0.834,0.00256,0.326,0.778,120.012,Duran Duran,Sea Gets Hotter,4
6266,0.773,0.812,2,-4.952,1,0.0587,0.409,0.000172,0.0857,0.893,120.911,Duran Duran,Cuervo Sierra,1
6267,0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,Duran Duran,Girls on Film - 2010 Remaster,1
6268,0.544,0.873,9,-7.425,1,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,Duran Duran,Rio - 2009 Remaster,0
6269,0.741,0.564,0,-6.084,0,0.0431,0.164,0.0,0.0945,0.869,90.055,Duran Duran,Espero,4
6270,0.803,0.59,11,-11.187,0,0.0798,0.201,0.00216,0.0605,0.743,118.022,Duran Duran,Witchoo,4
